,date,id,tweet,cluster
139,Tue Oct 29 22:15:18 +0000 2019,72898202,"#RedwoodCity - 280 SB just after Edgewood Rd, a solo crash has the 2-left lanes blocked after a driver hit the center divide. #KCBSTraffic #Waze #SanMateo #Woodside",1
140,Tue Oct 29 21:48:52 +0000 2019,72898202,"UPDATE: #DalyCity - 280 SB before Serramonte Blvd, an earlier gravel spill has been cleared from the 2-right lanes. #KCBSTraffic",0
141,Tue Oct 29 21:45:31 +0000 2019,72898202,"#DalyCity - 280 SB before Serramonte Blvd, rocks and gravel have spilled out into the 2-right lanes. #KCBSTraffic #Waze",0
142,Tue Oct 29 21:24:59 +0000 2019,72898202,An update on closures in #SantaRosa. #KCBSTraffic #KincadeFire,2
143,Tue Oct 29 21:22:19 +0000 2019,72898202,"#SanFrancisco - 101 NB before Octavia Blvd, a stalled big rig on the Central Freeway Extension has the left lane blocked. #KCBSTraffic #Waze #SF",1
144,Tue Oct 29 21:06:37 +0000 2019,72898202,A parking update for those in #SantaRosa. #KCBSTraffic #KincadeFire,2
145,Tue Oct 29 21:02:52 +0000 2019,72898202,#BayBridge - 80 EB the Treasure Island exit is blocked after a big rig got stuck. Emergency crews are at the scene. #KCBSTraffic #SanFrancisco #SF #Oakland #Emeryville,0
146,Tue Oct 29 20:40:57 +0000 2019,72898202,"#Berkeley - Both direction I80 is slow due to a brush fire between Gilman and University Ave. No lanes closed, but drivers report heavy smoke across the freeway. #KCBSTraffic #Waze",0
147,Tue Oct 29 20:22:08 +0000 2019,72898202,Another round of Public Safety Power Shut Off for #MarinCounty and #SanRafael. #KCBSTraffic,0
148,Tue Oct 29 20:05:51 +0000 2019,72898202,"#KincadeFire road closures--Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd,River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, exits closed between #Geyserville and #Windsor. #KCBSTraffic",2
149,Tue Oct 29 19:30:33 +0000 2019,72898202,"Aha! Turns out the crash on I-80 is actually at Powell Street and IS Westbound. Two middle lanes blocked but, boy howdy, that's quite the undersized little delay for a crash that's blocking 2 middle lanes. #KCBSTraffic",1
150,Tue Oct 29 19:16:45 +0000 2019,72898202,"#Berkeley: New crash on I-80 near Ashby Avenue. Some reports have it as westbound — but the backup certainly appears eastbound, suggesting the crash is too — eastbound after Ashby ave, that is. Two middle lanes, blocked, backup from Powell Street. #KCBSTraffic #Waze",1
151,Tue Oct 29 18:22:54 +0000 2019,72898202,#Oakland: NB-880 slows from 98th Ave to Fruitvale Ave due to an earlier crash. SB-880 slows for close to 2 miles approaching Fruitvale for the same reason. Accident is gone now so things should improve. #KCBSTraffic #Waze,0
152,Tue Oct 29 17:32:09 +0000 2019,72898202,#SanJose: Pothole repair work on NB-101 at Oakland Rd has CHP temporarily holding all NB traffic. Solid backup of 1.75 miles so far. #KCBSTraffic #Waze,0
153,Tue Oct 29 17:23:34 +0000 2019,72898202,"Brisbane into #SouthSanFrancisco: Caltrans sweeper crews on SB-101 rolling through Sierra Point Parkway. Behind them: Close to a 3-mile backup, from Bayshore Blvd in #SanFrancisco. #KCBSTraffic #Waze",0
154,Tue Oct 29 16:55:25 +0000 2019,72898202,#SanJose to #Sunnyvale: NB Hwy-101 is still mostly slow going (solid in stretches) from McKee Rd to Fair Oaks Ave. #KCBSTraffic #Waze,0
155,Tue Oct 29 15:47:00 +0000 2019,72898202,"#Oakland: Left lanes still blocked on WB I-580 before Hwy-13. Traffic is solid from Estudillo Ave in #SanLeandro (4.5 miles). Meanwhile, NB I-880 is solid from I-238 in #SanLorenzo to 23rd Ave in #Oakland. #KCBSTraffic #Waze",1
156,Tue Oct 29 15:42:27 +0000 2019,72898202,Gas station closures were a major problem for #MarinCounty residents yesterday due to the #PSPS. Some stations that are open today include: Chevron on Madera west of 101 in #CorteMadera. Shell/Chevron in #Greenbrae near Bon Air. All stations around Northgate Mall in #TerraLinda,0
157,Tue Oct 29 15:42:07 +0000 2019,72898202,"#KincadeFire road closures--Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd,River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, exits closed between #Geyserville and #Windsor. #KCBSTraffic",2
158,Tue Oct 29 15:36:03 +0000 2019,72898202,Signal lights out on El Camino and Ralston in #Belmont.,0
159,Tue Oct 29 15:35:07 +0000 2019,72898202,Good news for the midday #SantaCruzMountains commute. No lane closures planned for today.,0
160,Tue Oct 29 15:19:49 +0000 2019,72898202,#SanJose: NB Hwy-87 traffic is solid from Hwy-85 to a mile past Curtner Ave; slows again from I-280 to just shy of Taylor St; and finally slows on the ramp to NB Hwy-101. #KCBSTraffic #Waze,0
161,Tue Oct 29 15:15:50 +0000 2019,72898202,#Oakland westbound 580 before hwy-13 a crash has the three left lanes blocked. Traffic backing up into #SanLeandro. #KCBSTraffic,1
162,Tue Oct 29 15:06:35 +0000 2019,72898202,"Some drivers doing it right in #SanRafael. Far too many intersections in the north bay with traffic lights out to name them all. But when you see one, treat it as a 4-way stop. #KCBSTraffic",0
163,Tue Oct 29 15:04:54 +0000 2019,72898202,#MountainView southbound 101 before Ellis a car hit the light pole. The pole is down and the two right lanes are blocked. Traffic is backing up into #PaloAlto. #KCBSTraffic,1
164,Tue Oct 29 14:57:00 +0000 2019,72898202,#AmericanCanyon traffic delays along Hwy-29. #KCBSTraffic,0
165,Tue Oct 29 14:36:10 +0000 2019,72898202,"#SanLeandro: NB I-880 before Marina Blvd, 2 car accident is clearing but traffic is solid from before A Street in #Hayward. Meanwhile, stalled big rig on NB I-238 before I-880 blocks the right lane. #KCBSTraffic #Waze",1
166,Tue Oct 29 14:10:31 +0000 2019,72898202,Latest info on the #KincadeFire.,2
167,Tue Oct 29 13:52:19 +0000 2019,72898202,"Heading into #Benicia: SB I-680 after Marshview Rd, injury crash involving a motorcycle &amp; a car. Emergency crews have the right lane blocked. Backup of 1.75 miles so far. #KCBSTraffic #Waze",1
168,Tue Oct 29 13:49:52 +0000 2019,72898202,#MenloPark northbound 101 before Marsh Rd a crash has the two left lanes blocked. Big rig and two cars reportedly involved. Traffic backing up into #PaloAlto. #KCBSTraffic,1
169,Tue Oct 29 13:23:02 +0000 2019,72898202,More changes to the Golden Gate Transit schedule. #KCBSTraffic,0
170,Tue Oct 29 13:22:23 +0000 2019,72898202,There are some disruptions to Golden Gate Transit today. #KCBSTraffic,0
171,Tue Oct 29 13:11:44 +0000 2019,72898202,No SMART Trains again today due to the power outages.,0
172,Tue Oct 29 12:59:35 +0000 2019,72898202,Gas station closures were a major problem for #MarinCounty residents yesterday due to the #PSPS. Some stations that are open today include: Chevron on Madera west of 101 in #CorteMadera. Shell/Chevron in #Greenbrae near Bon Air. All stations around Northgate Mall in #TerraLinda.,0
173,Tue Oct 29 11:26:03 +0000 2019,72898202,#Concord – Hwy-4 Westbound Before #PortChicagoHwy – A 3 vehicle crash is on the right shoulder. One big rig is involved in the crash. Expect delays from #WillowPassRd. #KCBSTraffic,1
174,Tue Oct 29 11:19:52 +0000 2019,72898202,#KCBSTraffic Update - #KincadeFire road closures remain the same.,2
175,Tue Oct 29 10:50:54 +0000 2019,72898202,#Tracy - I-580 Eastbound - The #MountainHousePkwy and #CorralHollowRd off ramps are shut down. Use I-205 Eastbound and exit at Mountain House as an alternate. #KCBSTraffic,0
176,Tue Oct 29 10:07:08 +0000 2019,72898202,Still no changes to the #KincadeFire road closures.,2
177,Tue Oct 29 09:54:14 +0000 2019,72898202,#KCBSTraffic Update - All lanes are now open.,0
178,Tue Oct 29 09:12:57 +0000 2019,72898202,Road closures due to the #KincadeFire remain the same.,2
179,Tue Oct 29 09:08:52 +0000 2019,72898202,Photo: @CaltransHQ,0
180,Tue Oct 29 08:59:51 +0000 2019,72898202,#SanFrancisco - I-80 Eastbound After #FourthSt #4thSt - The right lane is blocked by a semi-truck with a flat tire. Bridge workers are trying to get to the scene. #KCBSTraffic,1
181,Tue Oct 29 08:08:07 +0000 2019,72898202,#KincadeFire road closures remain the same for now.,2
182,Tue Oct 29 07:59:45 +0000 2019,72898202,#AmericanCanyon - I-80 Westbound Before #AmericanCanyonRd - Emergency vehicles are blocking the left lane after a crash. Expect delays after #RedTopRd. #KCBSTraffic,1
183,Tue Oct 29 07:57:35 +0000 2019,72898202,#Richmond - I-80 Westbound After #RichmondPkwy - The left lane is blocked by a multi-car crash. Emergency vehicles are on the scene. #KCBSTraffic,1
184,Tue Oct 29 07:07:08 +0000 2019,72898202,#KincadeFire road closures have not changed.,2
185,Tue Oct 29 06:21:59 +0000 2019,72898202,#KincadeFire road closures remain the same.,2
186,Tue Oct 29 05:14:43 +0000 2019,72898202,No new road closures to report.,0
187,Tue Oct 29 04:44:46 +0000 2019,72898202,The CHP expect to have the #PomonaStreet off-ramp reopened at 11pm. #KCBSTraffic,0
188,Tue Oct 29 04:43:37 +0000 2019,72898202,#Martinez A 3-vehicle crash is blocking #McEwenRd north of #Hwy4. One pick-up truck is overturned and there are injuries. #KCBSTraffic,0
189,Tue Oct 29 02:23:00 +0000 2019,72898202,"Thanks for all the traffic tips! For news tips, including power outages, please call the KCBS Editor's Desk at 415-765-4112. We appreciate your eyes and ears! #KCBSTraffic",0
190,Tue Oct 29 01:47:37 +0000 2019,72898202,Fire zone road closures,0
191,Tue Oct 29 01:40:51 +0000 2019,72898202,#MountainView #Hwy101 southbound at #MoffettBlvd there'sa a 2-car crash with an overturned Tesla blocking the left lane. #KCBSTraffic,1
192,Tue Oct 29 01:26:17 +0000 2019,72898202,#SanJose There's a crash with a car and a motorcycle on the #Meridian on-ramp to #I280 southbound. #KCBSTraffici,0
193,Tue Oct 29 01:25:00 +0000 2019,72898202,A new grass fire is reported along the shoulder of #Hwy4 westbound before #I680. #Concord #Pacheco #KCBSTraffic,0
194,Tue Oct 29 00:52:00 +0000 2019,72898202,"#KincadeFire road closures--Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd,River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, exits closed between #Geyserville and #Windsor. #KCBSTraffic",2
195,Mon Oct 28 23:53:58 +0000 2019,72898202,"#KincadeFire road closures--Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd,River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, exits closed between #Geyserville and #Windsor. #KCBSTraffic",2
196,Mon Oct 28 23:07:03 +0000 2019,72898202,"#Crockett #I80 eastbound at #PomonaSt, the exit at Pomona Street is blocked until 6:30 pm . An overturned big rig trailer is blocking the off ramp. #WAZE #KCBSTraffic",1
197,Mon Oct 28 23:04:03 +0000 2019,72898202,"#KincadeFire road closures- Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd,River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, exits closed between #Geyserville and #Windsor. #KCBSTraffic",2
198,Mon Oct 28 22:52:37 +0000 2019,72898202,"#SanFrancisco #280 southbound at #OceanAve, a crash is blocking the right lane. #KCBSTraffic",1
199,Mon Oct 28 22:33:30 +0000 2019,72898202,"#KincadeFire road closures: Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd,River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, exits closed between #Geyserville and #Windsor. #KCBSTraffic",2
200,Mon Oct 28 22:25:21 +0000 2019,72898202,"#Crockett #I80 eastbound at #PomonaSt, an overturned big rig cab (tractor) is back on it's wheels, but the trailer is overturned and the off ramp is blocked, estimated opening 6:30pm. #KCBSTraffic",0
201,Mon Oct 28 22:02:01 +0000 2019,72898202,"#KincadeFire road closures: Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd, River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, exits closed between #Geyserville and #Windsor. #KCBSTraffic",2
202,Mon Oct 28 22:01:16 +0000 2019,72898202,"#Crockett #I80 eastbound at #PomonaSt, an overturned big rig is back on it's wheels, but the off ramp is blocked. #KCBSTraffic",0
203,Mon Oct 28 21:31:14 +0000 2019,72898202,"#KincadeFire road closures:Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd, River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, exits closed between #Geyserville and #Windsor. #KCBSTraffic",2
204,Mon Oct 28 20:58:29 +0000 2019,72898202,"#KincadeFire road closures:Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd, River Road, Lytton Station,Lytton Springs Roads, Healdsburg Ave,Alexander Valley Rd, Beach Avenue. #Hwy101 open, off ramps closed between #Geyserville and #Windsor. #KCBSTraffic",2
205,Mon Oct 28 20:51:03 +0000 2019,72898202,"#KincadeFire road closures in #SonomaCounty include: Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd and River Road, Lytton Station and Lytton Springs Roads, Healdsburg Ave and Alexander Valley Rd, Beach Avenue. #KCBSTraffic",2
206,Mon Oct 28 20:18:43 +0000 2019,72898202,"#KincadeFire road closures in #SonomaCounty include: Shiloh Road, #Highway128 between #Geyserville and #Calistoga , Geysers Rd and River Road, Lytton Station and Lytton Springs Roads, Healdsburg Ave and Alexander Valley Rd, Beach Ave. #KCBSTraffic",2
207,Mon Oct 28 19:41:27 +0000 2019,72898202,"#Oakland: Two miles of slow traffic on NB I-880, from the Coliseum/Arena Complex past High Street. Culprit appears to be Caltrans sweeper crews working in the left lane (scheduled till 2om). #KCBSTraffic #Waze",0
208,Mon Oct 28 19:20:37 +0000 2019,72898202,#SantaCruzMountains: The right lane is blocked in both directions of hwy-17 between Glenwood and Laurel to work on the power lines. #KCBSTraffic,1
209,Mon Oct 28 19:11:20 +0000 2019,72898202,Just saw a number of PG&E trucks pull up to the #Richmond #SanRafael Bridge in their way to #MarinCounty. Hopefully that leads to good news sooner than later.,0
210,Mon Oct 28 18:44:06 +0000 2019,72898202,#MUNI delays.,0
211,Mon Oct 28 18:19:15 +0000 2019,72898202,"Westbound #BayBridge after #TreasureIsland, stall blocks the No. 4 lane (counting from the left). Traffic is backing up to the base of the incline. On the eastbound #LowerDeck, a person is reported walking a bicycle in the right lane, about 1/4 mile out. #KCBSTraffic #Waze",1
212,Mon Oct 28 17:53:21 +0000 2019,72898202,"Just some of the roads closed due to #KincadeFire includes parts of Shiloh Rd east of 101, Pine Flat Rd, Geysers Rd, Alexander Valley Rd, Healdsburg Ave, In general stay away from the country roads north and east of #Healdsburg and #Windsor. #KCBSTraffic",2
213,Mon Oct 28 17:45:39 +0000 2019,72898202,School is out early today in #Pinole and western #ContraCostaCounty due to bad air quality.,0
214,Mon Oct 28 17:43:41 +0000 2019,72898202,And keep it tuned to @KCBSRadio AM 740 and FM 106.9 for ongoing updates.,0
215,Mon Oct 28 17:42:26 +0000 2019,72898202,#Danville,0
216,Mon Oct 28 17:21:29 +0000 2019,72898202,"#MountainView: SB Hwy-101 before Rengstorff Ave, new crash blocks the right lane. Traffic already backed up about a mile, from San Antonio Rd. #KCBSTraffic #Waze",1
217,Mon Oct 28 17:12:12 +0000 2019,72898202,#SanMateoBridge westbound about the middle of the bridge there is an accident blocking the left lane backing up traffic before the toll plaza into #Hayward. #KCBSTraffic,1
218,Mon Oct 28 16:25:21 +0000 2019,72898202,"Just some of the roads closed due to #KincadeFire includes parts of Shiloh Rd east of 101, Pine Flat Rd, Geysers Rd, Alexander Valley Rd, Healdsburg Ave, In general stay away from the country roads north and east of #Healdsburg and #Windsor. #KCBSTraffic",2
219,Mon Oct 28 16:14:56 +0000 2019,72898202,Hwy-128 remains closed between #Geyserville and #Calistoga due to the #KincadeFire #KCBSTraffic,2
220,Mon Oct 28 16:14:10 +0000 2019,72898202,#Healdsburg #Windsor #SantaRosa Hwy-101 is open and clear but all of the offramps are closed between Dry Creek Rd and Airport Blvd due to the mandatory evacuation orders. #KincadeFire #KCBSTraffic,2
221,Mon Oct 28 16:03:02 +0000 2019,72898202,The latest update on the #KincadeFire,2
222,Mon Oct 28 15:52:32 +0000 2019,72898202,#SanJose: NB Hwy-101 slows from a mile before Hellyer Ave to Tully Rd; then from just after 280/680 past Oakland Rd; and then from Brokaw Rd past San Antonio Rd; followed by a crash near Embarcadero Rd. #TKCBSraffic #Waze,0
