,date,id,tweet,cluster,class
154,Thu Nov 28 20:32:18 +0000 2019,72898202,#Berkeley Eastbound #I80 before Ashby Ave. Stalled car blocking the second lane from the left. Traffic is solid from #I580. #KCBSTraffic #Waze,0,1
155,Thu Nov 28 20:28:22 +0000 2019,72898202,#SanJose Southbound #SR87 before Alma Ave. Crash blocking the right lane is causing delays onto #I280. #KCBSTraffic #Waze,0,1
156,Thu Nov 28 20:19:02 +0000 2019,72898202,#SantaCruzMountains Southbound #SR17 past the Summit. Two car crash clearing. Slight delays passing the scene. #KCBSTraffic,1,1
157,Thu Nov 28 20:16:57 +0000 2019,72898202,#I80 chain requirements: #KCBSTraffic,1,0
158,Thu Nov 28 20:03:14 +0000 2019,72898202,Updated chain requirements! #KCBSTraffic,1,0
159,Thu Nov 28 19:51:26 +0000 2019,72898202,Not a good one. Make your way over to 101 as early in the drive as you can.,1,0
160,Thu Nov 28 19:45:09 +0000 2019,72898202,#CapitolCorridor Delays!,1,0
161,Thu Nov 28 19:32:31 +0000 2019,72898202,Updated chain requirements! #KCBSTraffic,1,0
162,Thu Nov 28 19:31:40 +0000 2019,72898202,Updated chain requirements! #KCBSTraffic,1,0
163,Thu Nov 28 19:30:28 +0000 2019,72898202,#CapitolCorridor Delays!,1,0
164,Thu Nov 28 19:26:29 +0000 2019,72898202,"#BeniciaBridge Northbound #I680 past the Toll Plaza. Two car crash, one car in the 2nd lane from the left, the other on the right shoulder. #KCBSTraffic",0,1
165,Thu Nov 28 19:16:56 +0000 2019,72898202,#I5 is still closed over the Grapevine due to severe weather conditions. #KCBSTraffic,1,0
166,Thu Nov 28 19:13:18 +0000 2019,72898202,Check out our extensive list of holiday weekend activities at:,1,0
167,Thu Nov 28 19:10:36 +0000 2019,72898202,#AltamontPass Eastbound #I580 slows from S. Vasco Rd to #I205. #KCBSTraffic #Waze,1,0
168,Thu Nov 28 19:06:48 +0000 2019,72898202,Eastbound #I80 chain requirements:,1,0
169,Thu Nov 28 18:32:19 +0000 2019,72898202,#SantaCruzMountains Northbound #SR17 before Glenwood Cutoff. A three car crash is reportedly blocking traffic. There may be debris in the lanes as well. #KCBSTraffic,0,1
170,Thu Nov 28 18:25:29 +0000 2019,72898202,#SunolGrade Northbound #I680 slows in pockets from S. Mission Blvd to N. Mission Blvd. #KCBSTraffic #Waze,1,0
171,Thu Nov 28 18:14:42 +0000 2019,72898202,#Fairfield Eastbound #I80 is heavy from W. Texas St to Manuel Campos Parkway. #KCBSTraffic,1,0
172,Thu Nov 28 18:09:57 +0000 2019,72898202,#ScottsValley Southbound #SR17 slows before and after Vine Hill Rd in the #SantaCruzMountains. #KCBSTraffic,1,0
173,Thu Nov 28 17:08:03 +0000 2019,72898202,"I-5 remains closed at the #Grapevine due to snow. Traffic is being turned around on southbound 5. There aren't a lot of great alternates at this point if you are there, but if you're leaving the bay area now, think 101. photo:Caltrans",1,0
174,Thu Nov 28 17:04:22 +0000 2019,72898202,US-50 chain requirements holding steady at Camino to Myers.,1,0
175,Thu Nov 28 17:03:45 +0000 2019,72898202,Chain requirements continue to get a little higher up into the hills on I-80.,1,0
176,Thu Nov 28 16:32:57 +0000 2019,72898202,#SantaCruzMountains Northbound #SR17 before Idylwild Rd. Solo car crash blocking the left lane. #KCBSTraffic,0,1
177,Thu Nov 28 16:31:04 +0000 2019,72898202,#Hercules Eastbound #SR4 past #I80. Solo car crash has the left lane blocked. #KCBSTraffic,0,1
178,Thu Nov 28 16:23:36 +0000 2019,72898202,Snow continues on and off in #Truckee. Chain requirements continue on both 80 and 50 in #TheSierra. Video:Caltrans.,1,0
179,Thu Nov 28 16:22:30 +0000 2019,72898202,#Novato Ignacio Blvd on-ramp to SB 101. Motorcycle crash is reportedly blocking the ramp. #KCBSTraffic,1,1
180,Thu Nov 28 16:17:14 +0000 2019,72898202,#Vallejo the Sonoma Blvd (#CA29) on-ramp to Eastbound #SR37. Pick-up truck overturned off the roadway. CHP is on the scene. #KCBSTraffic,1,0
181,Thu Nov 28 16:03:44 +0000 2019,72898202,#SanJose: The turkey drop in downtown San Jose is about to get going. Many city streets are closed as are the offramps from Hwy-87 at Santa Clara and Julian. Expect some delays on Northbound 87. #KCBSTraffic,1,0
182,Thu Nov 28 15:56:54 +0000 2019,72898202,Wow! Beautiful! #SantaLucias,1,0
183,Thu Nov 28 15:53:25 +0000 2019,72898202,#SanFrancisco Southbound #US101 on-ramp to Eastbound #I80. Solo car crash blocking the left lane and a tire in the third lane from the left. #KCBSTraffic,0,1
184,Thu Nov 28 15:23:24 +0000 2019,72898202,#Sunnyvale Northbound #US101 before Lawrence Expressway. CHP has closed the left lane as they clear a solo car spinout. #KCBSTraffic,0,0
185,Thu Nov 28 14:59:19 +0000 2019,72898202,#Pittsburg Westbound 4 before Loveridge Rd. Injury accident has the three right lanes blocked. Traffic is slow approaching the scene. #KCBSTraffic,0,1
186,Thu Nov 28 14:57:20 +0000 2019,72898202,#WalnutCreek Southbound #I680 at N. Main St. Crash still has the left lane blocked. Traffic slows approaching the scene. CHP running a traffic break. #KCBSTraffic #Waze,0,1
187,Thu Nov 28 14:45:52 +0000 2019,72898202,Free parking in #SanFrancisco! Something else for which to be thankful.,1,0
188,Thu Nov 28 14:44:39 +0000 2019,72898202,#Sausalito Northbound #US101 before the Robin Williams Tunnel. Injury accident has the two right lanes blocked. CHP running a traffic break starting just past Alexander Ave. #KCBSTraffic,0,1
189,Thu Nov 28 14:42:02 +0000 2019,72898202,A winter wonderland in #TheSierra. Chain requirements for 80 and 50 and any other mountain highway. Video:Caltrans,1,0
190,Thu Nov 28 14:37:37 +0000 2019,72898202,#Sunnyvale Northbound #US101 at Lawrence Expressway. Car over the embankment. #KCBSTraffic,1,0
191,Thu Nov 28 14:31:10 +0000 2019,72898202,#WalnutCreek Southbound #I680 at N. Main St. Accident blocking the two left lanes. Traffic is slowing past Treat Blvd. #KCBSTraffic,0,1
192,Thu Nov 28 14:10:51 +0000 2019,72898202,Looking for something fun to do this Thanksgiving weekend? Suggestions can be found at:,1,0
193,Thu Nov 28 14:04:19 +0000 2019,72898202,#LosAngelesCounty Northbound #I5 is closed at Lake Hughes Rd in Castaic - #KernCounty Southbound #I5 is closed at Grapevine Rd in Lebec due to snow. Use Highway 101 as an alternate. #KCBSTraffic,1,0
194,Thu Nov 28 13:59:31 +0000 2019,72898202,"#ChainRequirements in #TheSierra: I-80 in both directions between #Alta and the #Stateline. Hwy-50 from Camino to Meyers. Chains needed throughout The Sierra pretty much above 4,000 feet. #KCBSTraffic",1,0
195,Thu Nov 28 13:57:49 +0000 2019,72898202,#Benicia Westbound #I780 past Columbus Parkway. Car down an embankment. #KCBSTraffic,1,0
196,Thu Nov 28 13:38:29 +0000 2019,72898202,#Oakland Westbound #CA24 on-ramp to Westbound #I580. Crash has been cleared. #KCBSTraffic,1,1
197,Thu Nov 28 13:33:53 +0000 2019,72898202,#SantaClara Westbound #SR237 off-ramp to Great America Parkway. The ramp is still closed due to an overturned vehicle. #KCBSTraffic,1,0
198,Thu Nov 28 13:10:43 +0000 2019,72898202,#Oakland Westbound #CA24 on-ramp to Westbound #I580. Crash blocking the right lane. Traffic slows on the ramp approaching the scene. #KCBSTraffic,0,1
199,Thu Nov 28 12:07:10 +0000 2019,72898202,#KCBSTraffic Update - All lanes are now open. Expect residual delays.,1,0
200,Thu Nov 28 11:53:48 +0000 2019,72898202,#SanMateoBridge - Hwy-92 Eastbound After #HighRise – A car hit something in the roadway and is now blocking the right lane on the decline. CHP is running a traffic break. #KCBSTraffic,0,1
201,Thu Nov 28 11:43:23 +0000 2019,72898202,#KCBSTraffic Update - All lanes are now open. Flares are still in the roadway.,1,0
202,Thu Nov 28 10:23:14 +0000 2019,72898202,#Stockton – I-5 Southbound Near #DowningAve – An overturned box truck is on fire. It’s blocking the 2 left lanes. An ambulance is reportedly on the scene. #KCBSTraffic,0,1
203,Thu Nov 28 10:07:55 +0000 2019,72898202,#SanBruno – I-280 Southbound at #I380 – The right lane is blocked by a crash. Expect delays from #WestboroughBlvd. #KCBSTraffic,0,1
204,Thu Nov 28 09:53:56 +0000 2019,72898202,#KCBSTraffic #Tahoe,1,0
205,Thu Nov 28 09:00:58 +0000 2019,72898202,#HappyThanksgiving! Thanks again to Charles of the KCBS Phone Force for the pies! #Thanksgiving #PumpkinPie #ApplePie,1,0
206,Thu Nov 28 08:59:29 +0000 2019,72898202,#KCBSTraffic,1,0
207,Thu Nov 28 07:24:11 +0000 2019,72898202,#SanFrancisco #SF - Hwy-101 in Both Directions at #SFO - Traffic is extremely heavy heading to the #airport. Southbound 101 is delayed from #I380. Hwy-101 Northbound is crowded on the exit. Photo: @CaltransHQ #KCBSTraffic,1,0
208,Thu Nov 28 07:21:14 +0000 2019,72898202,#Milpitas – Hwy-237 Westbound After #ZankerRd – The right lane is blocked by CHP after a crash. One car was reportedly on fire. A tow truck is being requested. Photo: @waze #KCBSTraffic,0,1
209,Thu Nov 28 07:12:04 +0000 2019,72898202,"#Orinda – Hwy-24 Eastbound at #StStephensDr – The 2 right lanes are blocked because of an overturned car. CHP temporarily blocked all lanes, but opened up the 3 left ones. Photo: @CaltransHQ #KCBSTraffic",0,1
210,Thu Nov 28 07:11:20 +0000 2019,72898202,#KCBSTraffic #Tahoe,1,0
211,Thu Nov 28 06:25:12 +0000 2019,72898202,There's a crash eastbound on the #BayBridge past #TreasureIsland. The 2 right lanes are blocked and it sounds like people are injured. #KCBSTraffic,0,1
212,Thu Nov 28 06:01:39 +0000 2019,72898202,Good news! Highway 50 is open east of #Placerville. #KCBSTraffic,1,0
213,Thu Nov 28 05:45:43 +0000 2019,72898202,#US50 is open EASTBOUND #KCBSTraffic,1,0
214,Thu Nov 28 03:55:42 +0000 2019,72898202,Traffic is also stopped on #WESTBOUND37 where emergency crews are trying to get positioned to removed the truck in the EASTBOUND lanes. #KCBSTraffic,1,1
215,Thu Nov 28 03:26:29 +0000 2019,72898202,I80 is very slow.,1,0
216,Thu Nov 28 02:50:57 +0000 2019,72898202,There's a 3 car crash on #Hwy17 northbound at #SummitRoad. The right lane is blocked. #KCBSTraffic,0,1
217,Thu Nov 28 02:23:15 +0000 2019,72898202,#SearsPoint AVOID Hwy37 eastbound. A jackknifed big rig is blocking the eastbound lanes past Sears Point. #Hiwy 12 and the #RichmondSanRafaelBridge are trouble free and your best alternatives. #KCBSTraffic,0,1
218,Thu Nov 28 02:13:34 +0000 2019,72898202,Placerville #US50 is closed at #SmithFlatRoad in the eastbound direction and westbound lanes are closed at #CarsonRoad. There is a jacknifed big rig and a small herd of cows is loose and running around the lanes. #KCBSTraffic,1,0
219,Thu Nov 28 01:20:20 +0000 2019,72898202,UPDATE for those still making their way to #Tahoe for #Thanksgiving. Stay safe out there. #KCBSTraffic,1,0
220,Thu Nov 28 01:09:16 +0000 2019,72898202,"#Sunol - Hwy 84 at Old Vallecitos Rd, all WESTBOUND lanes are blocked from an earlier crash, EASTBOUND lanes are now open. #KCBSTraffic #Waze #Fremont #Livermore",0,1
221,Thu Nov 28 00:54:38 +0000 2019,72898202,More trouble for those heading towards #Tahoe for #Thanksgiving. #KCBSTraffic,1,0
222,Thu Nov 28 00:47:20 +0000 2019,72898202,#Placerville - Hwy 50 WB near #Camino at Apple Cafe is SHUTDOWN after multiple big rigs have jackknifed and there are cows on the road. #KCBSTraffic #Waze #Tahoe #Folsom #Sacramento,1,0
223,Thu Nov 28 00:11:43 +0000 2019,72898202,"An update for those planning to use @smarttrain this weekend, #SFBart will also be running on a Sunday schedule on #Thanksgiving with trains starting at 8am. #KCBSTraffic",1,0
224,Wed Nov 27 23:55:14 +0000 2019,72898202,UPDATE: #SanBruno - 380 EB the transition to 101 NB is CLEAR after an earlier crash. #KCBSTraffic #SouthSF #SouthSanFrancisco,1,1
225,Wed Nov 27 23:49:29 +0000 2019,72898202,UPDATE: #LosAltosHills - 280 SB at Page Mill Rd the off-ramp is now OPEN after an earlier crash left a car overturned in a ditch on the right shoulder. #KCBSTraffic,0,1
226,Wed Nov 27 23:43:32 +0000 2019,72898202,UPDATE: #SanRafael - 580 WB to 101 NB the right lane remains closed from earlier police activity that temporarily had all lanes blocked. #KCBSTraffic #Richmond,0,1
227,Wed Nov 27 23:34:37 +0000 2019,72898202,#SanRafael - Both directions of 580 at 101 are blocked due to police activity. #KCBSTraffic #Richmond,1,1
228,Wed Nov 27 23:26:49 +0000 2019,72898202,"#SanBruno - 380 EB on the transition to 101 NB, a crash has the left lane blocked. #KCBSTraffic #Waze #SouthSF #SouthSanFrancisco",0,1
229,Wed Nov 27 22:59:52 +0000 2019,72898202,"#LosAltosHills - 280 SB at Page Mill Rd, the off-ramp is closed while crews work to clear a 3-car crash that left on car overturned in a ditch. #KCBSTraffic #Waze",0,1
230,Wed Nov 27 22:57:29 +0000 2019,72898202,#SantaCruzMountains - Hwy 17 use caution with reports of snow. #KCBSTraffic #SantaCruz #LosGatos #SanJose,1,0
231,Wed Nov 27 22:48:23 +0000 2019,72898202,"UPDATE: #SanJose - 680 SB at Alum Rock Ave, ALL LANES OPEN after an earlier injury crash. Expect heavy residual delays beginning around Landess Ave. #KCBSTraffic #Milpitas",1,1
232,Wed Nov 27 22:05:00 +0000 2019,72898202,"#SanFrancisco - Park Presidio Blvd at Cabrillo St, an accident in the intersection has traffic back up through #GoldenGatePark. #KCBSTraffic #Waze #SF #GoldenGate",1,1
233,Wed Nov 27 22:01:14 +0000 2019,72898202,"Special #KCBSTraffic Alert: #SanJose - 680 SB at Alum Rock Ave, an injury crash has the 3-left lane blocked. Emergency crews are at the scene. #AlumRock #Milpitas",0,1
234,Wed Nov 27 21:30:57 +0000 2019,72898202,A heads up for anyone planning on using #SFBart to get around during #Thanksgiving. #KCBSTraffic,1,0
235,Wed Nov 27 21:28:17 +0000 2019,72898202,"#SanJose - 280 NB just after Saratoga Ave, the right lane is blocked as crews work to clear a crash involving a pair of trucks. #KCBSTraffic #Waze",0,1
236,Wed Nov 27 21:16:26 +0000 2019,72898202,"#Oakland - 880 NB before 98th Ave, the right lanes are blocked after a car hit a lamp pole that fell into the road. #KCBSTraffic #Waze #SanLeandro #Hayward",0,1
237,Wed Nov 27 20:44:58 +0000 2019,72898202,"An accident on the Bay Bridge, Eastbound direction on the decline, has traffic backed up into San Francisco. Hwy 101 Northbound is stop and go from Interstate 280, and continues past the I-80 merge",1,1
238,Wed Nov 27 20:40:57 +0000 2019,72898202,"#MorganHill Hwy 101 is sluggish, starting before Bailey Road, and continues in stretches to Masten Avenue. #KCBSTraffic @KCBSRadio",1,0
239,Wed Nov 27 19:37:53 +0000 2019,72898202,"#Berkeley 80 WB between University and Ashby Avenues, there is a stalled vehicle blocking the left lane. Traffic is stop-and-go from the 580 merge. #KCBSTraffic @KCBSRadio",0,1
240,Wed Nov 27 18:47:32 +0000 2019,72898202,"#SanJose Southbound 280 just before the connector to 880 Southbound, a pick-up truck is facing the wrong way in the slow lane. Traffic is backed up in the area. #KCBSTraffic @KCBSRadio",1,0
241,Wed Nov 27 18:32:35 +0000 2019,72898202,Traffic is sluggish on 680 Northbound between S. Mission Blvd and N. Mission Blvd.,1,0
242,Wed Nov 27 17:47:00 +0000 2019,72898202,And Away We Go... #Thanksgiving #Travel Headaches @KCBSRadio,1,0
243,Wed Nov 27 17:20:55 +0000 2019,72898202,#TheSierra chain requirements: 80 both directions between #Colfax and the state line. 80 remains closed to big rigs. 50 from 4-miles east of #Placerville to #LakeTahoe. #KCBSTraffic,1,0
244,Wed Nov 27 17:17:10 +0000 2019,72898202,#Hayward southbound 880 at Winton a new crash has the left lane blocked backing up traffic on a otherwise light day of traffic. #KCBSTraffic #Waze,0,1
245,Wed Nov 27 17:07:34 +0000 2019,72898202,An update from #TheSierra. Carry chains and drive with EXTREME CAUTION if that is still in your holiday plans. #Truckee #DonnerSummit,1,0
246,Wed Nov 27 16:56:55 +0000 2019,72898202,"#SantaCruzMountains NB 17 after Summit Rd, an accident is blocking the left lane #KCBSTraffic @KCBSRadio",0,1
247,Wed Nov 27 16:42:39 +0000 2019,72898202,#SouthSanFrancisco southbound 101 at Grand Ave a crash has been cleared to the right shoulder but drivers are slowing to look at things and that is keeping things slow out of #SanFrancisco. #KCBSTraffic #Waze,1,1
248,Wed Nov 27 16:20:40 +0000 2019,72898202,Tough driving in #TheSierra this morning.,1,0
249,Wed Nov 27 16:16:30 +0000 2019,72898202,All lanes open again heading over the #SunolGrade on northbound 680. #KCBSTraffic,1,0
250,Wed Nov 27 15:54:14 +0000 2019,72898202,Accidents in #SantaRosa have tied up southbound 101 through town. The crash after Hearn Ave may still be blocking the right lane. #KCBSTraffic #Waze,0,1
251,Wed Nov 27 15:42:45 +0000 2019,72898202,Chain requirements on all of the highways but 50 to #SouthLakeTahoe is open.,1,0
252,Wed Nov 27 15:39:40 +0000 2019,72898202,"#Lafayette #WalnutCreek Westbound 24 just after Pleasant Hlll Rd., a new accident is blocking the 2 right lanes. Traffic is backed up to 680 #KCBSTraffic @KCBSRadio",0,1
253,Wed Nov 27 15:34:05 +0000 2019,72898202,Left lane still blocked northbound 680 after Andrade due to some crashes and minor flooding. Traffic backed up on the #SunolGrade. #KCBSTraffic #Waze,0,1
254,Wed Nov 27 15:27:29 +0000 2019,72898202,And Away We Go... #Thanksgiving #Travel Headaches. @KCBSRadio https://kcbsradio.radio.com/articles/news/weather-scrambles-thanksgiving-travel-plans-in-bay-area,1,0
255,Wed Nov 27 15:17:25 +0000 2019,72898202,"#MenloPark #PaloAlto #DumbartonBridge Special Traffic alert in effect on Eastbound 84 after University Ave., Accident blocking 3rd lane from the left. #KCBSTraffic @KCBSRadio",0,1
